,Job_Title,Salary_Estimate,Rating,Company_Name,Location,Headquarters,Size,Founded,Ownership_Type,Industry,Sector,Revenue,Competitors,Easy_Apply,Minimum_Salary,Maximum_Salary
1219,Data Analyst,$37K-$68K,3,Deacon Recruiting,"San Antonio, TX","San Antonio, TX",1 to 50 ,0,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),0,0,37000,68000
1220,Data Analyst,$37K-$68K,4,"Amyx, Inc.","San Antonio, TX","Reston, VA",501 to 1000 ,1999,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),0,0,37000,68000
1221,Data Analyst,$37K-$68K,4.5,Scaleworks,"San Antonio, TX","San Antonio, TX",1 to 50 ,2016,Company - Private,Computer Hardware & Software,Information Technology,0,0,0,37000,68000
1222,Data Analyst,$37K-$68K,3.5,HCL Technologies Ltd.,"San Antonio, TX","Noida, India",10000+ ,1991,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),"Infosys, Tata Consultancy Services, Wipro",0,37000,68000
1223,Data Analyst,$37K-$68K,3.3,CDO Technologies Inc,"San Antonio, TX","Dayton, OH",201 to 500 ,1995,Company - Private,Computer Hardware & Software,Information Technology,$50 to $100 million (USD),0,0,37000,68000
1224,Data Analyst,$37K-$68K,-1,Cherokee Federal,"San Antonio, TX","Rusk, TX",1 to 50 ,0,Nonprofit Organization,Banks & Credit Unions,Finance,0,0,0,37000,68000
1225,Data Analyst,$37K-$68K,4.1,Kforce,"San Antonio, TX","Tampa, FL",10000+ ,1966,Company - Public,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD),0,0,37000,68000
1226,Data Analyst,$37K-$68K,2.9,PETCO,"San Antonio, TX","San Diego, CA",10000+ ,1965,Company - Private,Pet & Pet Supplies Stores,Retail,$2 to $5 billion (USD),"PetSmart, Walmart, Costco Wholesale",0,37000,68000
1227,Data Analyst,$37K-$68K,3.7,eTeam Inc.,"San Antonio, TX","South Plainfield, NJ",51 to 200 ,1999,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD),"Artech Information Systems, Mindlance, Tech Mahindra",0,37000,68000
1228,Data Analyst,$37K-$68K,4,LMI,"San Antonio, TX","Tysons, VA",1001 to 5000 ,1961,Nonprofit Organization,Consulting,Business Services,$100 to $500 million (USD),"Booz Allen Hamilton, Noblis, Deloitte",0,37000,68000
1229,Data Analyst,$37K-$68K,4,CAMRIS International,"San Antonio, TX","Bethesda, MD",201 to 500 ,2003,Company - Private,Federal Agencies,Government,$50 to $100 million (USD),0,0,37000,68000
1230,Data Analyst,$37K-$68K,3.5,General Dynamics Information Technology,"Lackland AFB, TX","Fairfax, VA",10000+ ,1996,Subsidiary or Business Segment,IT Services,Information Technology,$10+ billion (USD),"SAIC, Leidos, Northrop Grumman",0,37000,68000
1231,Data Analyst,$73K-$89K,3.3,Convene Technologies,"San Antonio, TX","Tampa, FL",51 to 200 ,2005,Company - Private,IT Services,Information Technology,0,0,0,73000,89000
1232,Data Analyst,$73K-$89K,-1,Cyber Warrior Network,"San Antonio, TX","San Antonio, TX",1 to 50 ,2015,Company - Private,IT Services,Information Technology,0,0,0,73000,89000
1233,Data Analyst,$73K-$89K,2.6,nana,"San Antonio, TX","Kotzebue, AK",1001 to 5000 ,1991,Unknown,Social Assistance,Non-Profit,$2 to $5 billion (USD),0,0,73000,89000
1234,Data Analyst,$73K-$89K,3.3,Akima Management Services,"San Antonio, TX","Herndon, VA",5001 to 10000 ,2003,Company - Private,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),"Chenega Corporation, Chugach Alaska, ASRC Federal Holding Company",0,73000,89000
1235,Data Analyst,$73K-$89K,3.9,Diverse Lynx,"San Antonio, TX","Princeton, NJ",501 to 1000 ,2002,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),0,0,73000,89000
1236,Data Analyst,$73K-$89K,-1,"Amyx, Iinc.","San Antonio, TX",0,0,0,0,0,0,0,0,0,73000,89000
1237,Data Analyst,$73K-$89K,3.8,Chenega Healthcare Services,"San Antonio, TX","San Antonio, TX",501 to 1000 ,1974,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,0,0,0,73000,89000
1238,Data Analyst,$73K-$89K,4.1,Kforce,"San Antonio, TX","Tampa, FL",10000+ ,1966,Company - Public,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD),0,0,73000,89000
1239,Data Analyst,$73K-$89K,3.2,"Cherokee Nation Businesses, LLC","San Antonio, TX","Catoosa, OK",1001 to 5000 ,0,Company - Private,Accounting,Accounting & Legal,$500 million to $1 billion (USD),0,0,73000,89000
1240,Data Analyst,$73K-$89K,3.8,Spectrum Comm,"Lackland AFB, TX","Newport News, VA",51 to 200 ,1999,Company - Private,Aerospace & Defense,Aerospace & Defense,$25 to $50 million (USD),0,True,73000,89000
1241,Data Analyst,$73K-$89K,4,"Amyx, Inc.","San Antonio, TX","Reston, VA",501 to 1000 ,1999,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),0,0,73000,89000
1242,Data Analyst,$73K-$89K,-1,Cherokee Federal,"San Antonio, TX","Rusk, TX",1 to 50 ,0,Nonprofit Organization,Banks & Credit Unions,Finance,0,0,0,73000,89000
1243,Data Analyst,$73K-$89K,3.9,Peyton Resource Group,"San Antonio, TX","Irving, TX",1 to 50 ,2001,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),0,0,73000,89000
1244,Data Analyst,$73K-$89K,4.4,Softcom Systems,"San Antonio, TX","Princeton, NJ",1 to 50 ,0,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),0,0,73000,89000
1245,Data Analyst,$73K-$89K,3.3,CDO Technologies Inc,"San Antonio, TX","Dayton, OH",201 to 500 ,1995,Company - Private,Computer Hardware & Software,Information Technology,$50 to $100 million (USD),0,0,73000,89000
1246,Data Analyst,$73K-$89K,-1,Cherokee Federal,"Fort Sam Houston, TX","Rusk, TX",1 to 50 ,0,Nonprofit Organization,Banks & Credit Unions,Finance,0,0,0,73000,89000
1247,Data Analyst,$73K-$89K,3.1,Strategic Staffing Solutions,"San Antonio, TX","Detroit, MI",1001 to 5000 ,1990,Contract,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),0,0,73000,89000
1248,Data Analyst,$73K-$89K,3.1,Strategic Staffing Solutions,"San Antonio, TX","Detroit, MI",1001 to 5000 ,1990,Contract,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),0,0,73000,89000
1249,Data Analyst,$76K-$122K,3.6,CACI International,"San Diego, CA","Arlington, VA",10000+ ,1962,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),"CSC, ManTech, SAIC",0,76000,122000
1250,Data Analyst,$76K-$122K,3.3,Midland Credit Management,"San Diego, CA","San Diego, CA",1001 to 5000 ,1953,Subsidiary or Business Segment,Banks & Credit Unions,Finance,$1 to $2 billion (USD),PRA Group,0,76000,122000
1251,Data Analyst,$76K-$122K,4.3,UC San Diego,"San Diego, CA","La Jolla, CA",10000+ ,1960,College / University,Colleges & Universities,Education,0,0,0,76000,122000
1252,Data Analyst,$76K-$122K,3,HealthStream,"San Diego, CA","Nashville, TN",501 to 1000 ,1990,Company - Public,Education Training Services,Education,$100 to $500 million (USD),"Cornerstone OnDemand, Blackboard",0,76000,122000
1253,Data Analyst,$76K-$122K,4.5,Conflux Systems Inc.,"San Diego, CA","Alpharetta, GA",1 to 50 ,0,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),0,0,76000,122000
1254,Data Analyst,$76K-$122K,3.7,22nd Century Technologies,"San Diego, CA","Somerset, NJ",1001 to 5000 ,1997,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),0,True,76000,122000
1255,Data Analyst,$76K-$122K,4.2,University of California,"San Diego, CA","Oakland, CA",10000+ ,1868,College / University,Colleges & Universities,Education,$5 to $10 billion (USD),0,0,76000,122000
1256,Data Analyst,$76K-$122K,3.7,University of California - San Diego Medical Centers,"San Diego, CA","San Diego, CA",10000+ ,1966,Hospital,Health Care Services & Hospitals,Health Care,0,"Sharp HealthCare, Scripps Health",0,76000,122000
1257,Data Analyst,$76K-$122K,4,"BD (Becton, Dickinson and Company)","San Diego, CA",0,Unknown,0,Company - Private,0,0,0,0,0,76000,122000
1258,Data Analyst,$76K-$122K,3.4,Client Solution Architects,"San Diego, CA","Mechanicsburg, PA",201 to 500 ,2003,Company - Private,Aerospace & Defense,Aerospace & Defense,$50 to $100 million (USD),0,0,76000,122000
1259,Data Analyst,$76K-$122K,4.2,Cue,"San Diego, CA","San Diego, CA",51 to 200 ,2010,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0,0,0,76000,122000
1260,Data Analyst,$76K-$122K,5,"Staffigo Technical Services, LLC","San Diego, CA","Woodridge, IL",51 to 200 ,2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),0,0,76000,122000
1261,Data Analyst,$76K-$122K,3.2,Encore Capital Group,"San Diego, CA","San Diego, CA",5001 to 10000 ,1953,Company - Public,Financial Analytics & Research,Finance,$1 to $2 billion (USD),"PRA Group, PRA Group (Canada)",0,76000,122000
1262,Data Analyst,$76K-$122K,3,HealthStream,"San Diego, CA","Nashville, TN",501 to 1000 ,1990,Company - Public,Education Training Services,Education,$100 to $500 million (USD),"Cornerstone OnDemand, Blackboard",0,76000,122000
1263,Data Analyst,$76K-$122K,4.4,ProMedia,"San Diego, CA","Miami, FL",1 to 50 ,2010,Company - Private,Advertising & Marketing,Business Services,0,0,0,76000,122000
1264,Data Analyst,$76K-$122K,3.4,Axos Bank,"San Diego, CA","San Diego, CA",1001 to 5000 ,2000,Company - Public,Banks & Credit Unions,Finance,$500 million to $1 billion (USD),0,0,76000,122000
1265,Data Analyst,$76K-$122K,4.8,Sayva Solutions,"San Diego, CA","La Jolla, CA",51 to 200 ,2014,Company - Private,Staffing & Outsourcing,Business Services,0,0,0,76000,122000
1266,Data Analyst,$76K-$122K,5,The Rock Church,"San Diego, CA","Fenton, MI",1 to 50 ,0,Nonprofit Organization,0,0,0,0,0,76000,122000
1267,Data Analyst,$76K-$122K,3.2,Stem,"San Diego, CA","Millbrae, CA",51 to 200 ,2009,Company - Private,Energy,"Oil, Gas, Energy & Utilities",$25 to $50 million (USD),0,0,76000,122000
1268,Data Analyst,$76K-$122K,3.8,Tandem Diabetes,"San Diego, CA","San Diego, CA",1001 to 5000 ,2006,Company - Public,Health Care Products Manufacturing,Manufacturing,$50 to $100 million (USD),0,0,76000,122000
1269,Data Analyst,$76K-$122K,3.9,Illumina,"San Diego, CA","San Diego, CA",5001 to 10000 ,1998,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),"Thermo Fisher Scientific, Roche",0,76000,122000
1270,Data Analyst,$76K-$122K,2.8,Forfeiture Support Associates,"San Diego, CA","Ashburn, VA",1001 to 5000 ,2004,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD),0,0,76000,122000
1271,Data Analyst,$76K-$122K,3.5,General Dynamics,"San Diego, CA","Reston, VA",10000+ ,1952,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),0,0,76000,122000
1272,Data Analyst,$76K-$122K,5,"Staffigo Technical Services, LLC","San Diego, CA","Woodridge, IL",51 to 200 ,2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),0,0,76000,122000
1273,Data Analyst,$76K-$122K,3.5,Potomac Management,"San Diego, CA","Hagerstown, MD",51 to 200 ,0,Nonprofit Organization,0,0,0,0,0,76000,122000
1274,Data Analyst,$76K-$122K,-1,Operation Samahan Health Clinic,"National City, CA",0,0,0,0,0,0,0,0,0,76000,122000
1275,Data Analyst,$76K-$122K,3.5,"Dexcom, Inc.","San Diego, CA","San Diego, CA",1001 to 5000 ,1999,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),"Medtronic, Roche",0,76000,122000
1276,Data Analyst,$76K-$122K,3.6,BD,"San Diego, CA","Franklin Lakes, NJ",10000+ ,1897,Company - Public,Health Care Products Manufacturing,Manufacturing,$10+ billion (USD),"Abbott, Siemens, Baxter",0,76000,122000
1277,Data Analyst,$60K-$124K,3.3,Vertex Pharmaceuticals,"San Diego, CA","Boston, MA",1001 to 5000 ,1989,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),Biogen,0,60000,124000
1278,Data Analyst,$60K-$124K,3.4,Kelly,"San Diego, CA","Troy, MI",5001 to 10000 ,1946,Company - Public,Staffing & Outsourcing,Business Services,$5 to $10 billion (USD),"Adecco, ManpowerGroup, Allegis Corporation",0,60000,124000
1279,Data Analyst,$60K-$124K,4,Kaiser Permanente,"San Diego, CA","Oakland, CA",10000+ ,1945,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10+ billion (USD),"HCA Healthcare, Dignity Health, Sutter Health",0,60000,124000
1280,Data Analyst,$60K-$124K,3.9,Illumina,"San Diego, CA","San Diego, CA",5001 to 10000 ,1998,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),"Thermo Fisher Scientific, Roche",0,60000,124000
1281,Data Analyst,$60K-$124K,4.3,UC San Diego,"San Diego, CA","La Jolla, CA",10000+ ,1960,College / University,Colleges & Universities,Education,0,0,0,60000,124000
1282,Data Analyst,$60K-$124K,4.2,Web Shop Manager,"San Diego, CA","San Diego, CA",1 to 50 ,2000,Company - Private,Computer Hardware & Software,Information Technology,$1 to $5 million (USD),0,0,60000,124000
1283,Data Analyst,$60K-$124K,4.6,Housecall Pro,"San Diego, CA","San Diego, CA",51 to 200 ,2013,Company - Private,Computer Hardware & Software,Information Technology,0,0,0,60000,124000
1284,Data Analyst,$60K-$124K,4.4,Intuit,"San Diego, CA","Mountain View, CA",5001 to 10000 ,1983,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),"Square, PayPal, H&R Block",0,60000,124000
1285,Data Analyst,$60K-$124K,-1,The RiverStone Group,"San Diego, CA","Towanda, PA",1 to 50 ,0,Unknown,0,0,0,0,0,60000,124000
1286,Data Analyst,$60K-$124K,3.7,University of California - San Diego Medical Centers,"San Diego, CA","San Diego, CA",10000+ ,1966,Hospital,Health Care Services & Hospitals,Health Care,0,"Sharp HealthCare, Scripps Health",0,60000,124000
1287,Data Analyst,$60K-$124K,2.3,Interpreta,"San Diego, CA","San Diego, CA",1 to 50 ,0,Company - Private,0,0,$10 to $25 million (USD),0,0,60000,124000
1288,Data Analyst,$60K-$124K,4.4,Intuit,"San Diego, CA","Mountain View, CA",5001 to 10000 ,1983,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),"Square, PayPal, H&R Block",0,60000,124000
1289,Data Analyst,$60K-$124K,3.3,Centene Corporation,"San Diego, CA","Saint Louis, MO",10000+ ,1984,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),0,0,60000,124000
1290,Data Analyst,$60K-$124K,4.1,"Verity, A HealthStream Company","San Diego, CA","Boulder, CO",201 to 500 ,1985,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,0,0,0,60000,124000
1291,Data Analyst,$60K-$124K,4.2,Web Shop Manager,"San Diego, CA","San Diego, CA",1 to 50 ,2000,Company - Private,Computer Hardware & Software,Information Technology,$1 to $5 million (USD),0,0,60000,124000
1292,Data Analyst,$60K-$124K,3.5,Potomac Management,"San Diego, CA","Hagerstown, MD",51 to 200 ,0,Nonprofit Organization,0,0,0,0,0,60000,124000
1293,Data Analyst,$60K-$124K,4.3,UC San Diego,"San Diego, CA","La Jolla, CA",10000+ ,1960,College / University,Colleges & Universities,Education,0,0,0,60000,124000
1294,Data Analyst,$60K-$124K,5,"Staffigo Technical Services, LLC","San Diego, CA","Woodridge, IL",51 to 200 ,2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),0,0,60000,124000
1295,Data Analyst,$60K-$124K,3.2,Amentum,"San Diego, CA","Germantown, MD",10000+ ,0,Company - Public,0,0,0,0,0,60000,124000
1296,Data Analyst,$60K-$124K,3.5,Russell Tobin & Associates,"San Diego, CA","New York, NY",51 to 200 ,2010,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),0,0,60000,124000
1297,Data Analyst,$60K-$124K,3.3,Perspecta,"San Diego, CA","Chantilly, VA",10000+ ,2018,Company - Public,Aerospace & Defense,Aerospace & Defense,0,0,0,60000,124000
1298,Data Analyst,$60K-$124K,4.3,UC San Diego,"San Diego, CA","La Jolla, CA",10000+ ,1960,College / University,Colleges & Universities,Education,0,0,0,60000,124000
1299,Data Analyst,$60K-$124K,2.5,MedImpact,"San Diego, CA","San Diego, CA",1001 to 5000 ,1989,Company - Private,Wholesale,Business Services,$10 to $25 million (USD),0,0,60000,124000
1300,Data Analyst,$60K-$124K,-1,Gossamer Bio,"San Diego, CA","San Diego, CA",51 to 200 ,0,Company - Public,0,0,0,0,0,60000,124000
1301,Data Analyst,$60K-$124K,3.3,Sycuan Casino,"El Cajon, CA","El Cajon, CA",1001 to 5000 ,1983,Company - Private,Gambling,"Arts, Entertainment & Recreation",$100 to $500 million (USD),"Viejas Casino, Barona Casino, Pechanga Resort & Casino",0,60000,124000
1303,Data Analyst,$60K-$124K,3.7,"Sunrise Systems, Inc.","San Diego, CA","Edison, NJ",501 to 1000 ,1990,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),0,0,60000,124000
1304,Data Analyst,$60K-$124K,3.7,University of California - San Diego Medical Centers,"San Diego, CA","San Diego, CA",10000+ ,1966,Hospital,Health Care Services & Hospitals,Health Care,0,"Sharp HealthCare, Scripps Health",0,60000,124000
1305,Data Analyst,$60K-$124K,4.2,World Wide Technology,"San Diego, CA","Maryland Heights, MO",5001 to 10000 ,1990,Company - Private,Computer Hardware & Software,Information Technology,$10+ billion (USD),"Forsythe Technology, ePlus",0,60000,124000
1306,Data Analyst,$60K-$124K,4.9,The Carrera Agency,"San Diego, CA","Aliso Viejo, CA",51 to 200 ,2002,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),0,0,60000,124000
1307,Data Analyst,$60K-$124K,3.5,General Dynamics Information Technology,"San Diego, CA","Fairfax, VA",10000+ ,1996,Subsidiary or Business Segment,IT Services,Information Technology,$10+ billion (USD),"SAIC, Leidos, Northrop Grumman",0,60000,124000
1308,Data Analyst,$34K-$61K,4.3,UC San Diego,"San Diego, CA","La Jolla, CA",10000+ ,1960,College / University,Colleges & Universities,Education,0,0,0,34000,61000
1309,Data Analyst,$34K-$61K,3.4,Kelly IT,"San Diego, CA",0,501 to 1000 ,0,Company - Private,Staffing & Outsourcing,Business Services,0,0,0,34000,61000
1310,Data Analyst,$34K-$61K,3.5,Vervent,"San Diego, CA","San Diego, CA",501 to 1000 ,1986,Company - Private,Lending,Finance,0,0,True,34000,61000
1311,Data Analyst,$34K-$61K,3.3,Perspecta,"San Diego, CA","Chantilly, VA",10000+ ,2018,Company - Public,Aerospace & Defense,Aerospace & Defense,0,0,0,34000,61000
1312,Data Analyst,$34K-$61K,3.7,SBG Techology Solutions,"San Diego, CA","Stafford, VA",51 to 200 ,2004,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),0,0,34000,61000
1313,Data Analyst,$24K-$48K,4.1,"Insight Enterprises, Inc.","Plano, TX","Tempe, AZ",5001 to 10000 ,1988,Company - Public,Enterprise Software & Network Solutions,Information Technology,$5 to $10 billion (USD),"CDW, PCM, SHI International",0,24000,48000
1314,Data Analyst,$24K-$48K,4.1,"Insight Enterprises, Inc.","Plano, TX","Tempe, AZ",5001 to 10000 ,1988,Company - Public,Enterprise Software & Network Solutions,Information Technology,$5 to $10 billion (USD),"CDW, PCM, SHI International",0,24000,48000
1315,Data Analyst,$24K-$48K,4.3,Harris Computer,"Allen, TX","Ottawa, Canada",5001 to 10000 ,1976,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,$500 million to $1 billion (USD),Tyler Technologies,0,24000,48000
1316,Data Analyst,$24K-$48K,3.3,Lidl,"Arlington, TX","London, United Kingdom",10000+ ,1994,Company - Private,Grocery Stores & Supermarkets,Retail,$10+ billion (USD),"ALDI, Tesco, Carrefour",0,24000,48000
1317,Data Analyst,$24K-$48K,3.1,Delmarva Foundation,"Dallas, TX","Easton, MD",501 to 1000 ,1973,Nonprofit Organization,Consulting,Business Services,$50 to $100 million (USD),0,0,24000,48000
