Job Title,Company Name,Rating,Salary Estimate Average,Salary Estimate Min,Salary Estimate Max,Location,State,Size,Founded,Type of ownership,Industry,Sector,Revenue (millions),Easy Apply,Competitors
Data Analyst,RN Staff,3.4,72000.0,48000,96000.0,"New York, NY", NY,Unknown,0,Unknown,Staffing & Outsourcing,Business Services,0.0,0,0
Data Analyst,Village Care,0.0,72000.0,48000,96000.0,"New York, NY", NY,Unknown,0,Company - Private,0,0,0.0,0,0
Data Analyst,Clear Technology Consulting,0.0,72000.0,48000,96000.0,"New York, NY", NY,0,0,0,0,0,0.0,0,0
Data Analyst,Lorven Technologies Inc,4.0,72000.0,48000,96000.0,"Harrison, NY", NY,VSB (<50 Employees),0,Company - Private,Accounting,Accounting & Legal,0.0,0,0
Data Analyst,BNY Mellon,3.2,72000.0,48000,96000.0,"Florham Park, NJ", NJ,"Enterprise(5,000+ Employees)",1784,Company - Public,Investment Banking & Asset Management,Finance,0.0,0,"State Street, Northern Trust, BlackRock"
Data Analyst,Norgate Technology Inc,3.3,72000.0,48000,96000.0,"Jersey City, NJ", NJ,SMB(51-500 Employees),1993,Company - Private,Staffing & Outsourcing,Business Services,2.5,0,0
Data Analyst,NYU Family Health Centers,0.0,72000.0,48000,96000.0,"Brooklyn, NY", NY,0,0,0,0,0,0.0,0,0
Data Analyst,"Staffigo Technical Services, LLC",5.0,72000.0,48000,96000.0,"New York, NY", NY,SMB(51-500 Employees),2008,Company - Private,IT Services,Information Technology,10.0,0,0
Data Analyst,HomeBridge Financial Services,3.1,72000.0,48000,96000.0,"Iselin, NJ", NJ,VSB (<50 Employees),1989,Company - Private,Lending,Finance,0.0,0,0
Data Analyst,Sharp Electronics Corporation,3.9,72000.0,48000,96000.0,"Montvale, NJ", NJ,VSB (<50 Employees),1962,Company - Public,IT Services,Information Technology,200.0,0,0
Data Analyst,JR Cigar/MC Management,0.0,72000.0,48000,96000.0,"Whippany, NJ", NJ,0,0,0,0,0,0.0,0,0
Data Analyst,"Avacend, Inc.",2.5,72000.0,48000,96000.0,"Woodcliff Lake, NJ", NJ,SMB(51-500 Employees),0,Company - Private,Staffing & Outsourcing,Business Services,0.0,0,0
Data Analyst,Praescient Analytics,3.1,72000.0,48000,96000.0,"New York, NY", NY,SMB(51-500 Employees),2011,Company - Private,Consulting,Business Services,2.5,0,0
Data Analyst,Avani Technology Solutions,4.5,72000.0,48000,96000.0,"Brooklyn, NY", NY,"Mid-Market(501-5,000 Employees)",2008,Company - Private,IT Services,Information Technology,10.0,0,0
Data Analyst,Care Design New York,3.2,72000.0,48000,96000.0,"Bronx, NY", NY,VSB (<50 Employees),2018,Nonprofit Organization,Health Care Services & Hospitals,Health Care,0.0,0,0
Data Analyst,ACT Consulting,4.4,72000.0,48000,96000.0,"Parsippany, NJ", NJ,VSB (<50 Employees),0,Company - Private,Consulting,Business Services,0.0,0,0
Data Analyst,TekniSMart Solutions,3.8,72000.0,48000,96000.0,"Franklin Lakes, NJ", NJ,VSB (<50 Employees),0,Contract,0,0,0.0,0,0
Data Analyst,EVERSANA,3.4,72000.0,48000,96000.0,"New York, NY", NY,VSB (<50 Employees),2018,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Analyst,HOUSING AUTHORITY OF THE COUNTY OF SALT LAKE,0.0,36500.0,26000,47000.0,"Salt Lake City, UT", UT,SMB(51-500 Employees),0,Government,Municipal Governments,Government,0.0,0,0
Data Analyst,"CAO Group, INC",2.0,36500.0,26000,47000.0,"West Jordan, UT", UT,SMB(51-500 Employees),0,Company - Private,Electrical & Electronic Manufacturing,Manufacturing,1.0,0,0
Data Analyst,University of Utah,4.2,36500.0,26000,47000.0,"Salt Lake City, UT", UT,"Enterprise(5,000+ Employees)",1850,College / University,Colleges & Universities,Education,500.0,0,0
Data Analyst,Paladin Consulting Inc,3.6,36500.0,26000,47000.0,"Salt Lake City, UT", UT,"Mid-Market(501-5,000 Employees)",1983,Company - Private,Computer Hardware & Software,Information Technology,50.0,0,"TEKsystems, Randstad US"
Data Analyst,"SunTechPros, Inc.",4.3,36500.0,26000,47000.0,"Salt Lake City, UT", UT,VSB (<50 Employees),0,Company - Private,Consulting,Business Services,0.5,0,0
Data Analyst,"SGI Global, LLC",4.0,36500.0,26000,47000.0,"Salt Lake City, UT", UT,"Mid-Market(501-5,000 Employees)",0,Company - Public,0,0,0.0,0,0
Data Analyst,HCL Global Systems,4.3,36500.0,26000,47000.0,"Salt Lake City, UT", UT,"Enterprise(5,000+ Employees)",0,Company - Private,Consulting,Business Services,10.0,0,0
Data Analyst,Abnormal Security,4.1,36500.0,26000,47000.0,"Lehi, UT", UT,SMB(51-500 Employees),2018,Company - Private,Enterprise Software & Network Solutions,Information Technology,0.0,0,0
Data Analyst,Vimerse,4.5,36500.0,26000,47000.0,"Salt Lake City, UT", UT,SMB(51-500 Employees),2011,Company - Private,0,0,0.0,0,0
Data Analyst,Akraya Inc.,4.6,36500.0,26000,47000.0,"Salt Lake City, UT", UT,SMB(51-500 Employees),2001,Company - Private,Staffing & Outsourcing,Business Services,5.0,0,"Collabera, Artech Information Systems, TEKsystems"
Data Analyst,Goldman Sachs,4.0,36500.0,26000,47000.0,"Salt Lake City, UT", UT,"Enterprise(5,000+ Employees)",1869,Company - Public,Investment Banking & Asset Management,Finance,0.0,0,"J.P. Morgan, Merrill Lynch, Morgan Stanley"
Data Analyst,Idexcel Inc.,4.1,36500.0,26000,47000.0,"Salt Lake City, UT", UT,"Mid-Market(501-5,000 Employees)",1998,Company - Private,IT Services,Information Technology,0.0,0,0
Data Analyst,Easton Technical Products,2.6,36500.0,26000,47000.0,"Salt Lake City, UT", UT,VSB (<50 Employees),0,Company - Private,Consumer Products Manufacturing,Manufacturing,10.0,0,0
Data Analyst,CIVICA INC,3.0,36500.0,26000,47000.0,"Lehi, UT", UT,VSB (<50 Employees),0,Company - Private,0,0,0.0,0,0
Data Analyst,ENERBANK USA,3.6,36500.0,26000,47000.0,"Salt Lake City, UT", UT,VSB (<50 Employees),0,Company - Public,0,0,50.0,0,0
Data Analyst,"VED Software Services, Inc.",2.9,36500.0,26000,47000.0,"Salt Lake City, UT", UT,SMB(51-500 Employees),1995,Company - Private,IT Services,Information Technology,1.0,0,0
Data Analyst,Ascential,3.4,36500.0,26000,47000.0,"Salt Lake City, UT", UT,VSB (<50 Employees),1947,Company - Public,Internet,Information Technology,50.0,0,0
Data Analyst,Artius Solutions,0.0,36500.0,26000,47000.0,"Salt Lake City, UT", UT,0,0,0,0,0,0.0,0,0
Data Analyst,Vimerse,4.5,36500.0,26000,47000.0,"Salt Lake City, UT", UT,SMB(51-500 Employees),2011,Company - Private,0,0,0.0,0,0
Data Analyst,F5 Networks,3.8,36500.0,26000,47000.0,"Draper, UT", UT,"Enterprise(5,000+ Employees)",1996,Company - Public,Computer Hardware & Software,Information Technology,200.0,0,"Citrix, VMware, Juniper Networks"
Data Analyst,ClientSolv Technologies,3.3,36500.0,26000,47000.0,"American Fork, UT", UT,SMB(51-500 Employees),1994,Company - Private,IT Services,Information Technology,2.5,0,0
Data Analyst,DrangKro Aerospace,0.0,36500.0,26000,47000.0,"Salt Lake City, UT", UT,0,0,0,0,0,0.0,0,0
Data Analyst,POPi/o Mobile Video Cloud,0.0,36500.0,26000,47000.0,"Sandy, UT", UT,0,0,0,0,0,0.0,0,0
Data Analyst,Resiliency LLC,5.0,36500.0,26000,47000.0,"Salt Lake City, UT", UT,VSB (<50 Employees),0,Company - Private,0,0,0.0,0,0
Data Analyst,Vivint Solar,3.5,36500.0,26000,47000.0,"Lehi, UT", UT,VSB (<50 Employees),2011,Company - Public,Energy,"Oil, Gas, Energy & Utilities",10.0,0,0
Data Analyst,YORKTOWN SYSTEMS GROUP INC,3.5,36500.0,26000,47000.0,"Riverton, UT", UT,"Mid-Market(501-5,000 Employees)",0,Company - Private,Consulting,Business Services,1.0,0,0
Data Analyst,Shape Security,4.1,36500.0,26000,47000.0,"Draper, UT", UT,SMB(51-500 Employees),2011,Company - Private,IT Services,Information Technology,0.0,0,0
Data Analyst,Connor Group,4.0,45000.0,31000,59000.0,"Salt Lake City, UT", UT,VSB (<50 Employees),2006,Company - Private,Accounting,Accounting & Legal,5.0,0,0
Data Analyst,Vivint Solar,3.5,45000.0,31000,59000.0,"Lehi, UT", UT,VSB (<50 Employees),2011,Company - Public,Energy,"Oil, Gas, Energy & Utilities",10.0,0,0
Data Analyst,"VED Software Services, Inc.",2.9,45000.0,31000,59000.0,"Salt Lake City, UT", UT,SMB(51-500 Employees),1995,Company - Private,IT Services,Information Technology,1.0,0,0
Data Analyst,Abacus Service Corporation,4.2,45000.0,31000,59000.0,"Salt Lake City, UT", UT,"Mid-Market(501-5,000 Employees)",2004,Company - Private,Staffing & Outsourcing,Business Services,0.0,0,0
Data Analyst,Robert Half,3.5,64000.0,47000,81000.0,"Reedley, CA", CA,"Enterprise(5,000+ Employees)",1948,Company - Public,Staffing & Outsourcing,Business Services,500.0,0,"Adecco, Manpower"
Data Analyst,TCOE,3.7,64000.0,47000,81000.0,"Visalia, CA", CA,VSB (<50 Employees),0,School / School District,Preschool & Child Care,Education,0.5,0,0
Data Analyst,"Public Health Foundation Enterprises, In",3.3,64000.0,47000,81000.0,"Hanford, CA", CA,VSB (<50 Employees),1968,Nonprofit Organization,Social Assistance,Non-Profit,10.0,0,0
Data Analyst,USfalcon,4.3,56000.0,43000,69000.0,"Hampton, VA", VA,VSB (<50 Employees),1984,Company - Private,Aerospace & Defense,Aerospace & Defense,10.0,0,"General Dynamics Information Technology, ENSCO, Booz Allen Hamilton"
Data Analyst,Hampton University,2.5,56000.0,43000,69000.0,"Hampton, VA", VA,VSB (<50 Employees),1868,College / University,Colleges & Universities,Education,50.0,0,0
Data Analyst,Collins Consulting Inc,2.7,56000.0,43000,69000.0,"Norfolk, VA", VA,VSB (<50 Employees),1992,Company - Private,Consulting,Business Services,5.0,0,0
Data Analyst,Patient Advocate Foundation,2.7,56000.0,43000,69000.0,"Hampton, VA", VA,SMB(51-500 Employees),1996,Nonprofit Organization,Social Assistance,Non-Profit,10.0,0,Prescription Lifeline
Data Analyst,"Staffigo Technical Services, LLC",5.0,56000.0,43000,69000.0,"Hampton, VA", VA,SMB(51-500 Employees),2008,Company - Private,IT Services,Information Technology,10.0,0,0
Data Analyst,"Orbis, Inc.",4.9,56000.0,43000,69000.0,"Portsmouth, VA", VA,VSB (<50 Employees),2000,Company - Private,Architectural & Engineering Services,Business Services,2.5,0,0
Data Analyst,NewGen Technologies,3.0,56000.0,43000,69000.0,"Norfolk, VA", VA,VSB (<50 Employees),0,Company - Private,0,0,0.0,0,0
Data Analyst,"Bluemont Technology & Research, Inc.",1.0,56000.0,43000,69000.0,"Norfolk, VA", VA,VSB (<50 Employees),0,Company - Private,0,0,0.5,0,0
Data Analyst,"ForKids, inc",3.5,56000.0,43000,69000.0,"Norfolk, VA", VA,SMB(51-500 Employees),0,Nonprofit Organization,Social Assistance,Non-Profit,1.0,0,0
Data Analyst,"Staffigo Technical Services, LLC",5.0,56000.0,43000,69000.0,"Hampton, VA", VA,SMB(51-500 Employees),2008,Company - Private,IT Services,Information Technology,10.0,0,0
Data Analyst,"Orbis, Inc.",4.9,56000.0,43000,69000.0,"Portsmouth, VA", VA,VSB (<50 Employees),2000,Company - Private,Architectural & Engineering Services,Business Services,2.5,0,0
Data Analyst,Dunhill Professional Search,3.4,56000.0,43000,69000.0,"Chesapeake, VA", VA,VSB (<50 Employees),0,Company - Private,Staffing & Outsourcing,Business Services,0.0,0,0
Data Analyst,Smithfield,3.1,56000.0,43000,69000.0,"Smithfield, VA", VA,"Enterprise(5,000+ Employees)",1936,Subsidiary or Business Segment,Food & Beverage Manufacturing,Manufacturing,0.0,0,"JBS USA Holdings, Tyson Foods, Hormel"
Data Analyst,Booz Allen Hamilton,3.8,56000.0,43000,69000.0,"Suffolk, VA", VA,"Enterprise(5,000+ Employees)",1914,Company - Public,Consulting,Business Services,1000.0,0,"Accenture, Deloitte, PwC"
Data Analyst,EVMS,1.0,56000.0,43000,69000.0,"Norfolk, VA", VA,"Mid-Market(501-5,000 Employees)",1935,Company - Private,Vehicle Dealers,Retail,0.0,0,0
Data Analyst,"Epsilon Systems Solutions, Inc.",3.5,56000.0,43000,69000.0,"Norfolk, VA", VA,"Mid-Market(501-5,000 Employees)",1998,Company - Private,Commercial Equipment Repair & Maintenance,"Construction, Repair & Maintenance",50.0,0,0
Data Analyst,Oasis Systems,3.8,56000.0,43000,69000.0,"Hampton, VA", VA,VSB (<50 Employees),1997,Company - Private,IT Services,Information Technology,50.0,0,0
Data Analyst,Counter Threat Solutions,5.0,56000.0,43000,69000.0,"Norfolk, VA", VA,SMB(51-500 Employees),2015,Company - Private,Consulting,Business Services,0.0,0,0
Data Analyst,"Staffigo Technical Services, LLC",5.0,56000.0,43000,69000.0,"Hampton, VA", VA,SMB(51-500 Employees),2008,Company - Private,IT Services,Information Technology,10.0,0,0
Data Analyst,ITA International,3.0,56000.0,43000,69000.0,"Newport News, VA", VA,VSB (<50 Employees),0,Company - Public,Accounting,Accounting & Legal,2.5,0,0
Data Analyst,Oasis Systems,3.8,56000.0,43000,69000.0,"Hampton, VA", VA,VSB (<50 Employees),1997,Company - Private,IT Services,Information Technology,50.0,0,0
Data Analyst,"Orbis, Inc.",4.9,56000.0,43000,69000.0,"Portsmouth, VA", VA,VSB (<50 Employees),2000,Company - Private,Architectural & Engineering Services,Business Services,2.5,0,0
Data Analyst,Ferguson Experienced,0.0,56000.0,43000,69000.0,"Newport News, VA", VA,0,0,0,0,0,0.0,0,0
Data Analyst,Liberty Source,3.5,56000.0,43000,69000.0,"Hampton, VA", VA,SMB(51-500 Employees),2014,Company - Private,Staffing & Outsourcing,Business Services,1.0,0,0
Data Analyst,"Oasis Systems, LLC",3.8,56000.0,43000,69000.0,"Hampton, VA", VA,VSB (<50 Employees),1997,Company - Private,IT Services,Information Technology,50.0,0,0
Data Analyst,National Capitol Contracting (NCC),3.2,56000.0,43000,69000.0,"Norfolk, VA", VA,SMB(51-500 Employees),2002,Company - Private,Telecommunications Services,Telecommunications,2.5,0,0
Data Analyst,Occam Solutions Inc,3.1,56000.0,43000,69000.0,"Virginia Beach, VA", VA,VSB (<50 Employees),0,Company - Private,Consulting,Business Services,1.0,0,0
Data Analyst,Analytical Mechanics Associates,3.5,56000.0,43000,69000.0,"Hampton, VA", VA,VSB (<50 Employees),1962,Company - Private,Consulting,Business Services,2.5,0,0
Data Analyst,"GStek, Inc.",3.2,56000.0,43000,69000.0,"Yorktown, VA", VA,VSB (<50 Employees),1992,Company - Private,Aerospace & Defense,Aerospace & Defense,2.5,0,0
Data Analyst,"Orbis, Inc.",4.9,56000.0,43000,69000.0,"Portsmouth, VA", VA,VSB (<50 Employees),2000,Company - Private,Architectural & Engineering Services,Business Services,2.5,0,0
Data Analyst,Oasis Systems,3.8,80500.0,49000,112000.0,"Hampton, VA", VA,VSB (<50 Employees),1997,Company - Private,IT Services,Information Technology,50.0,0,0
Data Analyst,CBRE,3.7,80500.0,49000,112000.0,"Chesapeake, VA", VA,"Enterprise(5,000+ Employees)",1906,Company - Public,Real Estate,Real Estate,0.0,0,0
Data Analyst,Analytical Mechanics Associates,3.5,80500.0,49000,112000.0,"Hampton, VA", VA,VSB (<50 Employees),1962,Company - Private,Consulting,Business Services,2.5,0,0
Data Analyst,"Bluemont Technology & Research, Inc.",1.0,80500.0,49000,112000.0,"Norfolk, VA", VA,VSB (<50 Employees),0,Company - Private,0,0,0.5,0,0
Data Analyst,Counter Threat Solutions,5.0,80500.0,49000,112000.0,"Norfolk, VA", VA,SMB(51-500 Employees),2015,Company - Private,Consulting,Business Services,0.0,0,0
Data Analyst,National Capitol Contracting (NCC),3.2,80500.0,49000,112000.0,"Norfolk, VA", VA,SMB(51-500 Employees),2002,Company - Private,Telecommunications Services,Telecommunications,2.5,0,0
Data Analyst,Guidehouse,3.4,80500.0,49000,112000.0,"Norfolk, VA", VA,"Enterprise(5,000+ Employees)",2018,Company - Private,Consulting,Business Services,0.0,0,0
Data Analyst,AXSEUM Inc,3.1,80500.0,49000,112000.0,"Fort Eustis, VA", VA,SMB(51-500 Employees),2002,Company - Private,Consulting,Business Services,2.5,0,0
Data Analyst,"Tamayo Federal Solutions, LLC",0.0,80500.0,49000,112000.0,"Portsmouth, VA", VA,0,0,0,0,0,0.0,0,0
Data Analyst,Guidehouse,3.4,80500.0,49000,112000.0,"Norfolk, VA", VA,"Enterprise(5,000+ Employees)",2018,Company - Private,Consulting,Business Services,0.0,0,0
Data Analyst,"Epsilon Systems Solutions, Inc.",3.5,80500.0,49000,112000.0,"Norfolk, VA", VA,"Mid-Market(501-5,000 Employees)",1998,Company - Private,Commercial Equipment Repair & Maintenance,"Construction, Repair & Maintenance",50.0,0,0
Data Analyst,CACI International,3.6,80500.0,49000,112000.0,"Norfolk, VA", VA,"Enterprise(5,000+ Employees)",1962,Company - Public,Aerospace & Defense,Aerospace & Defense,500.0,0,"CSC, ManTech, SAIC"
Data Analyst,"Tamayo Federal Solutions, LLC",0.0,80500.0,49000,112000.0,"Portsmouth, VA", VA,0,0,0,0,0,0.0,0,0
Data Analyst,PROSOFT,3.7,80500.0,49000,112000.0,"Norfolk, VA", VA,VSB (<50 Employees),0,Contract,IT Services,Information Technology,0.0,0,0
Data Analyst,FacilitySource,3.6,80500.0,49000,112000.0,"Chesapeake, VA", VA,VSB (<50 Employees),2001,Company - Public,Building & Personnel Services,Business Services,50.0,0,"First Service Networks, SMS Assist, Vixxo"
Data Analyst,"Tamayo Federal Solutions, LLC",0.0,80500.0,49000,112000.0,"Portsmouth, VA", VA,0,0,0,0,0,0.0,0,0
Data Analyst,Universal Consulting Services,3.3,80500.0,49000,112000.0,"Norfolk, VA", VA,VSB (<50 Employees),2000,Company - Private,IT Services,Information Technology,5.0,0,0
Data Analyst,"Universal Consulting Services, Inc.",3.3,80500.0,49000,112000.0,"Norfolk, VA", VA,VSB (<50 Employees),2000,Company - Private,IT Services,Information Technology,5.0,0,0
Data Analyst,"Staffigo Technical Services, LLC",5.0,42000.0,30000,54000.0,"Gainesville, FL", FL,SMB(51-500 Employees),2008,Company - Private,IT Services,Information Technology,10.0,0,0
Data Analyst,"Staffigo Technical Services, LLC",5.0,42000.0,30000,54000.0,"Gainesville, FL", FL,SMB(51-500 Employees),2008,Company - Private,IT Services,Information Technology,10.0,0,0
Data Analyst,University of Florida,4.3,42000.0,30000,54000.0,"Gainesville, FL", FL,"Enterprise(5,000+ Employees)",1853,College / University,Colleges & Universities,Education,200.0,0,0
Data Analyst,AvMed Health Plans,3.1,42000.0,30000,54000.0,"Gainesville, FL", FL,"Mid-Market(501-5,000 Employees)",1996,Nonprofit Organization,Insurance Carriers,Insurance,100.0,0,0
Data Analyst,Shands Jacksonville,3.3,42000.0,30000,54000.0,"Alachua, FL", FL,VSB (<50 Employees),1984,Nonprofit Organization,Health Care Services & Hospitals,Health Care,100.0,0,0
Data Analyst,"Staffigo Technical Services, LLC",5.0,42000.0,30000,54000.0,"Gainesville, FL", FL,SMB(51-500 Employees),2008,Company - Private,IT Services,Information Technology,10.0,0,0
Data Analyst,"Staffigo Technical Services, LLC",5.0,42000.0,30000,54000.0,"Gainesville, FL", FL,SMB(51-500 Employees),2008,Company - Private,IT Services,Information Technology,10.0,0,0
Data Analyst,Shands Jacksonville,3.3,42000.0,30000,54000.0,"Gainesville, FL", FL,VSB (<50 Employees),1984,Nonprofit Organization,Health Care Services & Hospitals,Health Care,100.0,0,0
Data Analyst,Stamps.com,3.1,79000.0,55000,103000.0,"El Segundo, CA", CA,VSB (<50 Employees),1996,Company - Public,Computer Hardware & Software,Information Technology,50.0,0,"Pitney Bowes, US Postal Service, Envelope Manager Software"
Data Analyst,Headspace,3.6,79000.0,55000,103000.0,"Santa Monica, CA", CA,VSB (<50 Employees),2010,Company - Private,Internet,Information Technology,0.0,0,0
Data Analyst,Neustar,3.7,79000.0,55000,103000.0,"Los Angeles, CA", CA,VSB (<50 Employees),1996,Company - Private,Internet,Information Technology,100.0,0,"Adobe, Akamai, Oracle"
Data Analyst,Wellth Inc.,5.0,79000.0,55000,103000.0,"Los Angeles, CA", CA,VSB (<50 Employees),2014,Company - Private,Enterprise Software & Network Solutions,Information Technology,0.5,0,0
